id;"reportingAuthor";"type";year;"language"
20411;"Moltmann, Bernhard";"Buchkapitel";2013;"en"
20412;"Moltmann, Bernhard";"Sonstiges";2013;"de"
20413;"Moltmann, Bernhard";"Buchkapitel";2013;"de"
20414;"Moltmann, Bernhard";"Sonstiges";2012;"de"
20415;"Moltmann, Bernhard";"Buchkapitel";2012;"de"
20416;"Moltmann, Bernhard";"Buchkapitel";2011;"de"
20417;"Moltmann, Bernhard";"Artikel";2011;"de"
20418;"Moltmann, Bernhard";"Sonstiges";2011;"de"
20419;"Moltmann, Bernhard";"Buchkapitel";2010;"de"
20420;"Moltmann, Bernhard";"Buchkapitel";2009;"de"
20426;"Peters, Dirk";"Buchkapitel";2013;"en"
20427;"Peters, Dirk";"Artikel";2013;"en"
20428;"Peters, Dirk";"Artikel";2012;"de"
20429;"Peters, Dirk";"Buchkapitel";2012;"de"
20430;"Peters, Dirk";"Artikel";2011;"de"
20431;"Peters, Dirk";"Sonstiges";2011;"en"
20432;"Peters, Dirk";"Sonstiges";2011;"en"
20433;"Peters, Dirk";"Buchkapitel";2011;"en"
20434;"Peters, Dirk";"Artikel";2011;"en"
20435;"Peters, Dirk";"Artikel";2010;"de"
20436;"Peters, Dirk";"Sonstiges";2010;"en"
20437;"Peters, Dirk";"Sonstiges";2010;"en"
20438;"Peters, Dirk";"Monographie";2010;"en"
20439;"Peters, Dirk";"Sonstiges";2010;"en"
20440;"Peters, Dirk";"Sonstiges";2010;"en"
20446;"Rauch, Carsten";"Artikel";2013;"en"
20447;"Rauch, Carsten";"Buchkapitel";2013;"en"
20448;"Rauch, Carsten";"Buchkapitel";2013;"en"
20449;"Rauch, Carsten";"Buchkapitel";2011;"de"
20450;"Rauch, Carsten";"Sonstiges";2010;"en"
20451;"Rauch, Carsten";"Buchkapitel";2010;"en"
20452;"Schaper, Annette";"Buchkapitel";2013;"de"
20453;"Schaper, Annette";"Buchkapitel";2013;"en"
20454;"Schaper, Annette";"Sonstiges";2011;"en"
20455;"Schaper, Annette";"Sonstiges";2010;"en"
20456;"Schaper, Annette";"Sonstiges";2010;"en"
20457;"Schaper, Annette";"Buchkapitel";2010;"en"
20458;"Schaper, Annette";"Sonstiges";2010;"en"
20459;"Schaper, Annette";"Buchkapitel";2010;"de"
20460;"Schaper, Annette";"Sonstiges";2009;"de"
20461;"Schaper, Annette";"Sonstiges";2009;"de"
20465;"Schmidt, Hans-Joachim";"Buchkapitel";2013;"de"
20466;"Schmidt, Hans-Joachim";"Buchkapitel";2013;"de"
20467;"Schmidt, Hans-Joachim";"Buchkapitel";2013;"en"
20468;"Schmidt, Hans-Joachim";"Sonstiges";2013;"en"
20469;"Schmidt, Hans-Joachim";"Buchkapitel";2013;"de"
20470;"Schmidt, Hans-Joachim";"Buchkapitel";2012;"en"
20471;"Schmidt, Hans-Joachim";"Sonstiges";2012;"en"
20472;"Schmidt, Hans-Joachim";"Sonstiges";2012;"de"
20473;"Schmidt, Hans-Joachim";"Buchkapitel";2012;"en"
20474;"Schmidt, Hans-Joachim";"Sonstiges";2011;"de"
20475;"Schmidt, Hans-Joachim";"Sonstiges";2011;"de"
20476;"Schmidt, Hans-Joachim";"Sonstiges";2010;"de"
20477;"Schmidt, Hans-Joachim";"Sonstiges";2010;"de"
20478;"Schmidt, Hans-Joachim";"Sonstiges";2010;"de"
20479;"Schmidt, Hans-Joachim";"Sonstiges";2009;"en"
20480;"Schmidt, Hans-Joachim";"Sonstiges";2009;"de"
20481;"Schmidt, Hans-Joachim";"Sammelband";2009;"de"
20482;"Schmidt, Hans-Joachim";"Buchkapitel";2009;"de"
20484;"Wirtz, Bernd";"Monographie";2013;"de"
20485;"Wirtz, Bernd";"Monographie";2013;"de"
20486;"Wirtz, Bernd";"Monographie";2013;"de"
20487;"Wirtz, Bernd";"Monographie";2013;"en"
20488;"Wirtz, Bernd";"Monographie";2013;"de"
20489;"Wirtz, Bernd";"Monographie";2011;"en"
20490;"Wirtz, Bernd";"Monographie";2011;"en"
20491;"Wirtz, Bernd";"Monographie";2011;"de"
20492;"Wirtz, Bernd";"Sammelband";2010;"en"
20494;"Wirtz, Bernd";"Artikel";2013;"en"
20495;"Wirtz, Bernd";"Artikel";2013;"en"
20496;"Wirtz, Bernd";"Artikel";2013;"en"
20497;"Wirtz, Bernd";"Artikel";2012;"en"
20498;"Wirtz, Bernd";"Artikel";2012;"en"
20499;"Wirtz, Bernd";"Artikel";2012;"en"
20500;"Wirtz, Bernd";"Artikel";2011;"en"
20501;"Wirtz, Bernd";"Artikel";2010;"en"
20502;"Wirtz, Bernd";"Artikel";2010;"en"
20503;"Wirtz, Bernd";"Artikel";2010;"en"
20504;"Wirtz, Bernd";"Artikel";2012;"en"
20505;"Wirtz, Bernd";"Artikel";2012;"en"
20506;"Wirtz, Bernd";"Artikel";2012;"de"
20507;"Wirtz, Bernd";"Artikel";2012;"de"
20508;"Wirtz, Bernd";"Artikel";2011;"de"
20509;"Wirtz, Bernd";"Artikel";2011;"de"
20510;"Wirtz, Bernd";"Artikel";2010;"de"
20511;"Wirtz, Bernd";"Artikel";2010;"de"
20512;"Wirtz, Bernd";"Artikel";2009;"de"
20513;"Wirtz, Bernd";"Artikel";2009;"de"
20516;"Wirtz, Bernd";"Buchkapitel";2013;"de"
20517;"Wirtz, Bernd";"Buchkapitel";2012;"de"
20518;"Wirtz, Bernd";"Buchkapitel";2012;"de"
20519;"Wirtz, Bernd";"Buchkapitel";2012;"de"
20520;"Wirtz, Bernd";"Buchkapitel";2011;"de"
20521;"Wirtz, Bernd";"Buchkapitel";2011;"de"
20522;"Wirtz, Bernd";"Buchkapitel";2011;"en"
20523;"Wirtz, Bernd";"Buchkapitel";2011;"en"
20524;"Wirtz, Bernd";"Buchkapitel";2010;"de"
20525;"Wirtz, Bernd";"Buchkapitel";2010;"en"
20526;"Wirtz, Bernd";"Buchkapitel";2010;"en"
20527;"Wirtz, Bernd";"Buchkapitel";2010;"de"
20528;"Wirtz, Bernd";"Buchkapitel";2009;"de"
20529;"Wirtz, Bernd";"Buchkapitel";2009;"de"
20530;"Wirtz, Bernd";"Buchkapitel";2009;"de"
20531;"Wirtz, Bernd";"Buchkapitel";2009;"sv"
20532;"Ziekow, Jan";"Monographie";2010;"de"
20533;"Ziekow, Jan";"Monographie";2012;"de"
20534;"Ziekow, Jan";"Monographie";2010;"de"
20535;"Ziekow, Jan";"Monographie";2010;"de"
20536;"Ziekow, Jan";"Monographie";2009;"de"
20537;"Ziekow, Jan";"Monographie";2011;"de"
20538;"Ziekow, Jan";"Monographie";2012;"de"
20539;"Ziekow, Jan";"Sammelband";2010;"de"
20540;"Ziekow, Jan";"Sammelband";2009;"de"
20541;"Ziekow, Jan";"Sammelband";2009;"de"
20542;"Ziekow, Jan";"Sammelband";2010;"de"
20543;"Ziekow, Jan";"Sammelband";2010;"de"
20544;"Ziekow, Jan";"Sammelband";2010;"de"
20545;"Ziekow, Jan";"Sammelband";2011;"de"
20546;"Ziekow, Jan";"Sammelband";2011;"de"
20547;"Ziekow, Jan";"Sammelband";2011;"de"
20548;"Ziekow, Jan";"Sammelband";2011;"de"
20549;"Ziekow, Jan";"Sammelband";2011;"de"
20550;"Ziekow, Jan";"Sammelband";2012;"de"
20551;"Ziekow, Jan";"Buchkapitel";2010;"de"
20552;"Ziekow, Jan";"Buchkapitel";2010;"de"
20553;"Ziekow, Jan";"Buchkapitel";2010;"de"
20554;"Ziekow, Jan";"Buchkapitel";2010;"de"
20555;"Ziekow, Jan";"Buchkapitel";2010;"de"
20556;"Ziekow, Jan";"Buchkapitel";2011;"de"
20557;"Ziekow, Jan";"Buchkapitel";2009;"de"
20558;"Ziekow, Jan";"Buchkapitel";2009;"de"
20559;"Ziekow, Jan";"Buchkapitel";2009;"de"
20560;"Ziekow, Jan";"Buchkapitel";2009;"de"
20561;"Ziekow, Jan";"Artikel";2009;"de"
20562;"Ziekow, Jan";"Artikel";2009;"de"
20563;"Ziekow, Jan";"Artikel";2009;"de"
20564;"Ziekow, Jan";"Artikel";2009;"de"
20565;"Ziekow, Jan";"Artikel";2009;"de"
20566;"Ziekow, Jan";"Artikel";2009;"de"
20567;"Ziekow, Jan";"Buchkapitel";2009;"de"
20568;"Ziekow, Jan";"Buchkapitel";2009;"de"
20569;"Ziekow, Jan";"Artikel";2009;"en"
20570;"Ziekow, Jan";"Buchkapitel";2009;"de"
20571;"Ziekow, Jan";"Buchkapitel";2010;"de"
20572;"Ziekow, Jan";"Buchkapitel";2010;"en"
20573;"Ziekow, Jan";"Buchkapitel";2010;"en"
20574;"Ziekow, Jan";"Artikel";2010;"de"
20575;"Ziekow, Jan";"Artikel";2010;"de"
20576;"Ziekow, Jan";"Artikel";2010;"de"
20577;"Ziekow, Jan";"Buchkapitel";2011;"de"
20578;"Ziekow, Jan";"Buchkapitel";2011;"de"
20579;"Ziekow, Jan";"Artikel";2011;"de"
20580;"Ziekow, Jan";"Buchkapitel";2011;"nl"
20581;"Ziekow, Jan";"Buchkapitel";2011;"de"
20582;"Ziekow, Jan";"Buchkapitel";2011;"de"
20583;"Ziekow, Jan";"Buchkapitel";2011;"de"
20584;"Ziekow, Jan";"Buchkapitel";2011;"de"
20585;"Ziekow, Jan";"Buchkapitel";2012;"de"
20586;"Ziekow, Jan";"Buchkapitel";2012;"de"
20587;"Ziekow, Jan";"Artikel";2012;"de"
20588;"Ziekow, Jan";"Artikel";2013;"de"
20589;"Schoch, Bruno";"Buchkapitel";2013;"de"
20590;"Schoch, Bruno";"Sammelband";2013;"de"
20591;"Schoch, Bruno";"Sonstiges";2013;"de"
20592;"Schoch, Bruno";"Sammelband";2012;"de"
20593;"Schoch, Bruno";"Buchkapitel";2011;"sl"
20594;"Schoch, Bruno";"Artikel";2011;"de"
20595;"Schoch, Bruno";"Buchkapitel";2011;"de"
20596;"Schoch, Bruno";"Buchkapitel";2011;"de"
20597;"Schoch, Bruno";"Sammelband";2011;"de"
20598;"Schoch, Bruno";"Sonstiges";2010;"de"
20599;"Schoch, Bruno";"Artikel";2010;"de"
20600;"Schoch, Bruno";"Sammelband";2010;"de"
20601;"Schoch, Bruno";"Buchkapitel";2009;"de"
20602;"Schoch, Bruno";"Sammelband";2009;"de"
20603;"Schörnig, Niklas";"Buchkapitel";2013;"en"
20604;"Schörnig, Niklas";"Artikel";2013;"de"
20605;"Schörnig, Niklas";"Sonstiges";2013;"de"
20606;"Schörnig, Niklas";"Buchkapitel";2013;"en"
20607;"Schörnig, Niklas";"Buchkapitel";2013;"en"
20608;"Schörnig, Niklas";"Buchkapitel";2013;"en"
20609;"Schörnig, Niklas";"Sammelband";2013;"en"
20610;"Schörnig, Niklas";"Buchkapitel";2013;"de"
20611;"Schörnig, Niklas";"Buchkapitel";2013;"de"
20612;"Schörnig, Niklas";"Artikel";2013;"de"
20613;"Schörnig, Niklas";"Artikel";2012;"en"
20614;"Schörnig, Niklas";"Buchkapitel";2012;"de"
20615;"Schörnig, Niklas";"Buchkapitel";2012;"de"
20616;"Schörnig, Niklas";"Sonstiges";2011;"en"
20617;"Schörnig, Niklas";"Sammelband";2011;"de"
20618;"Schörnig, Niklas";"Buchkapitel";2011;"de"
20619;"Schörnig, Niklas";"Buchkapitel";2011;"de"
20620;"Schörnig, Niklas";"Sammelband";2011;"en"
20621;"Schörnig, Niklas";"Artikel";2011;"de"
20622;"Spanger, Hans-Joachim";"Buchkapitel";2013;"de"
20623;"Spanger, Hans-Joachim";"Artikel";2013;"de"
20624;"Spanger, Hans-Joachim";"Sonstiges";2013;"en"
20629;"Spanger, Hans-Joachim";"Sonstiges";2012;"en"
20630;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20631;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20632;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20633;"Spanger, Hans-Joachim";"Buchkapitel";2012;"es"
20634;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20635;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20636;"Spanger, Hans-Joachim";"Buchkapitel";2012;"de"
20637;"Spanger, Hans-Joachim";"Buchkapitel";2011;"de"
20638;"Spanger, Hans-Joachim";"Sonstiges";2011;"de"
20639;"Spanger, Hans-Joachim";"Monographie";2011;"de"
20640;"Thiel, Thorsten";"Buchkapitel";2013;"de"
20641;"Thiel, Thorsten";"Artikel";2012;"de"
20642;"Thiel, Thorsten";"Monographie";2012;"de"
20643;"Thiel, Thorsten";"Buchkapitel";2011;"de"
20644;"Weipert-Fenner, Irene";"Buchkapitel";2013;"de"
20645;"Weipert-Fenner, Irene";"Buchkapitel";2012;"de"
20646;"Weipert-Fenner, Irene";"Artikel";2012;"de"
20647;"Weipert-Fenner, Irene";"Monographie";2011;"de"
20648;"Wisotzki, Simone";"Sonstiges";2013;"de"
20649;"Wisotzki, Simone";"Buchkapitel";2013;"de"
20650;"Wisotzki, Simone";"Buchkapitel";2013;"en"
20651;"Wisotzki, Simone";"Buchkapitel";2013;"en"
20652;"Wisotzki, Simone";"Buchkapitel";2011;"de"
20653;"Wisotzki, Simone";"Buchkapitel";2011;"de"
20654;"Wisotzki, Simone";"Buchkapitel";2011;"de"
20655;"Wisotzki, Simone";"Sammelband";2011;"de"
20656;"Wisotzki, Simone";"Buchkapitel";2011;"de"
20657;"Wisotzki, Simone";"Sonstiges";2010;"de"
20658;"Wisotzki, Simone";"Artikel";2010;"de"
20659;"Wisotzki, Simone";"Monographie";2010;"de"
20660;"Wisotzki, Simone";"Artikel";2010;"de"
20661;"Wisotzki, Simone";"Sonstiges";2009;"en"
20662;"Wisotzki, Simone";"Sonstiges";2009;"de"
20663;"Wolff, Jonas";"Buchkapitel";2012;"en"
20664;"Wolff, Jonas";"Artikel";2013;"en"
20666;"Wolff, Jonas";"Sonstiges";2013;"de"
20667;"Wolff, Jonas";"Artikel";2013;"en"
20668;"Wolff, Jonas";"Buchkapitel";2012;"en"
20669;"Wolff, Jonas";"Buchkapitel";2012;"de"
20670;"Wolff, Jonas";"Artikel";2012;"de"
20671;"Wolff, Jonas";"Artikel";2012;"en"
20672;"Wolff, Jonas";"Artikel";2011;"en"
20673;"Wolff, Jonas";"Artikel";2011;"en"
20674;"Wolff, Jonas";"Artikel";2009;"en"
20675;"Wolff, Jonas";"Artikel";2009;"de"
20676;"Wolff, Jonas";"Artikel";2009;"de"
20683;"Herzog, Lisa";"Monographie";2013;"en"
20684;"Herzog, Lisa";"Sammelband";2013;"de"
20685;"Herzog, Lisa";"Sammelband";2013;"en"
20688;"Herzog, Lisa";"Sonstiges";2013;"sv"
20689;"Herzog, Lisa";"Artikel";2012;"en"
20690;"Herzog, Lisa";"Artikel";2011;"de"
20691;"Magning, Chantal";"Sammelband";2010;"de"
20692;"Magning, Chantal";"Buchkapitel";2012;"de"
20693;"Magning, Chantal";"Artikel";2010;"de"
20694;"Magning, Chantal";"Artikel";2009;"de"
20695;"Wissel, Jens";"Sammelband";2013;"de"
20696;"Wissel, Jens";"Sammelband";2012;"de"
20697;"Wissel, Jens";"Buchkapitel";2013;"de"
20698;"Wissel, Jens";"Artikel";2012;"es"
20699;"Wissel, Jens";"Buchkapitel";2012;"de"
20700;"Wissel, Jens";"Artikel";2012;"de"
20701;"Wissel, Jens";"Artikel";2011;"en"
20702;"Wissel, Jens";"Artikel";2011;"de"
20703;"Wissel, Jens";"Artikel";2011;"fr"
20704;"Ziekow, Jan";"Sonstiges";2009;"de"
20705;"Wissel, Jens";"Artikel";2010;"en"
20706;"Ziekow, Jan";"Sonstiges";2009;"de"
20707;"Wissel, Jens";"Buchkapitel";2010;"de"
20708;"Ziekow, Jan";"Sonstiges";2012;"de"
20712;"Klenk, Tanja";"Monographie";2012;"de"
20713;"Klenk, Tanja";"Monographie";2009;"de"
20717;"Breitmeier, Helmut";"Sammelband";2009;"de"
20718;"Breitmeier, Helmut";"Sammelband";2013;"de"
20719;"Breitmeier, Helmut";"Sammelband";2013;"de"
20720;"Klenk, Tanja";"Buchkapitel";2013;"de"
20721;"Breitmeier, Helmut";"Artikel";2012;"en"
20722;"Klenk, Tanja";"Buchkapitel";2013;"de"
20723;"Breitmeier, Helmut";"Artikel";2011;"en"
20724;"Breitmeier, Helmut";"Artikel";2009;"de"
20725;"Breitmeier, Helmut";"Artikel";2009;"de"
20726;"Klenk, Tanja";"Buchkapitel";2011;"de"
20727;"Klenk, Tanja";"Buchkapitel";2010;"de"
20728;"Breitmeier, Helmut";"Buchkapitel";2013;"en"
20729;"Breitmeier, Helmut";"Buchkapitel";2013;"de"
20730;"Klenk, Tanja";"Buchkapitel";2010;"de"
20731;"Breitmeier, Helmut";"Buchkapitel";2011;"de"
20732;"Klenk, Tanja";"Buchkapitel";2010;"fr"
20733;"Breitmeier, Helmut";"Buchkapitel";2009;"de"
20734;"Klenk, Tanja";"Artikel";2013;"en"
20735;"Breitmeier, Helmut";"Buchkapitel";2009;"de"
20736;"Klenk, Tanja";"Artikel";2012;"de"
20738;"Breitmeier, Helmut";"Sonstiges";2009;"en"
20739;"Breitmeier, Helmut";"Sonstiges";2009;"de"
20740;"Klenk, Tanja";"Artikel";2011;"en"
20741;"Klenk, Tanja";"Artikel";2010;"de"
20742;"Klenk, Tanja";"Artikel";2010;"en"
20743;"Klenk, Tanja";"Artikel";2010;"en"
20744;"Klenk, Tanja";"Artikel";2009;"de"
20745;"Klenk, Tanja";"Artikel";2009;"de"
20746;"Gawrich, Andrea";"Monographie";2012;"de"
20747;"Gawrich, Andrea";"Sammelband";2013;"de"
20748;"Gawrich, Andrea";"Sammelband";2011;"en"
20749;"Gawrich, Andrea";"Sammelband";2009;"de"
20750;"Gawrich, Andrea";"Artikel";2012;"de"
20751;"Gawrich, Andrea";"Artikel";2010;"en"
20752;"Gawrich, Andrea";"Artikel";2010;"en"
20753;"Gawrich, Andrea";"Buchkapitel";2010;"en"
20754;"Gawrich, Andrea";"Buchkapitel";2010;"en"
20755;"Gawrich, Andrea";"Artikel";2009;"en"
20756;"Gawrich, Andrea";"Buchkapitel";2009;"de"
20758;"Bohne, Eberhard";"Buchkapitel";2013;"de"
20759;"Bohne, Eberhard";"Sonstiges";2013;"de"
20760;"Bohne, Eberhard";"Buchkapitel";2013;"en"
20761;"Bohne, Eberhard";"Buchkapitel";2013;"en"
20762;"Bohne, Eberhard";"Buchkapitel";2011;"de"
20763;"Bohne, Eberhard";"Artikel";2011;"en"
20764;"Bohne, Eberhard";"Monographie";2010;"en"
20765;"Bohne, Eberhard";"Monographie";2010;"en"
20766;"Bohne, Eberhard";"Sammelband";2010;"en"
20767;"Bohne, Eberhard";"Buchkapitel";2009;"en"
20768;"Bohne, Eberhard";"Buchkapitel";2010;"en"
20769;"Bohne, Eberhard";"Sonstiges";2010;"en"
20770;"von Arnim, Hans";"Sonstiges";2013;"de"
20771;"von Arnim, Hans";"Sonstiges";2013;"de"
20772;"von Arnim, Hans";"Monographie";2013;"de"
20773;"von Arnim, Hans";"Artikel";2013;"de"
20774;"von Arnim, Hans";"Artikel";2012;"de"
20775;"von Arnim, Hans";"Sammelband";2012;"de"
20776;"von Arnim, Hans";"Artikel";2012;"de"
20777;"von Arnim, Hans";"Sonstiges";2012;"de"
20778;"von Arnim, Hans";"Artikel";2012;"de"
20779;"von Arnim, Hans";"Sonstiges";2012;"de"
20780;"von Arnim, Hans";"Sonstiges";2012;"de"
20781;"von Arnim, Hans";"Sonstiges";2012;"de"
20782;"von Arnim, Hans";"Sonstiges";2011;"de"
20783;"von Arnim, Hans";"Sonstiges";2011;"de"
20784;"von Arnim, Hans";"Monographie";2011;"de"
20785;"von Arnim, Hans";"Sonstiges";2011;"de"
20786;"von Arnim, Hans";"Sonstiges";2011;"de"
20787;"von Arnim, Hans";"Sammelband";2011;"de"
20788;"von Arnim, Hans";"Monographie";2011;"de"
20789;"von Arnim, Hans";"Artikel";2011;"de"
20790;"von Arnim, Hans";"Monographie";2010;"de"
20791;"von Arnim, Hans";"Sammelband";2010;"de"
20792;"von Arnim, Hans";"Sammelband";2010;"de"
20793;"von Arnim, Hans";"Artikel";2010;"de"
20794;"von Arnim, Hans";"Sonstiges";2010;"de"
20795;"von Arnim, Hans";"Sammelband";2009;"de"
20796;"von Arnim, Hans";"Sammelband";2009;"de"
20797;"von Arnim, Hans";"Buchkapitel";2009;"de"
20798;"von Arnim, Hans";"Sonstiges";2009;"de"
20799;"von Arnim, Hans";"Sonstiges";2009;"de"
20800;"von Arnim, Hans";"Artikel";2009;"de"
20801;"von Arnim, Hans";"Artikel";2009;"de"
20802;"von Arnim, Hans";"Monographie";2009;"de"
20808;"von Arnim, Hans";"Sonstiges";2013;"de"
20809;"von Arnim, Hans";"Sonstiges";2013;"de"
20810;"von Arnim, Hans";"Sonstiges";2013;"de"
20811;"von Arnim, Hans";"Sonstiges";2013;"de"
20812;"von Arnim, Hans";"Sonstiges";2013;"de"
20813;"von Arnim, Hans";"Sonstiges";2013;"de"
20814;"von Arnim, Hans";"Sonstiges";2013;"de"
20815;"von Arnim, Hans";"Sonstiges";2013;"de"
20816;"von Arnim, Hans";"Sonstiges";2013;"de"
20817;"von Arnim, Hans";"Sonstiges";2013;"de"
20818;"von Arnim, Hans";"Sonstiges";2013;"de"
20819;"von Arnim, Hans";"Sonstiges";2013;"de"
20820;"von Arnim, Hans";"Sonstiges";2013;"de"
20821;"von Arnim, Hans";"Sonstiges";2012;"de"
20822;"von Arnim, Hans";"Sonstiges";2012;"de"
20823;"von Arnim, Hans";"Sonstiges";2012;"de"
20824;"von Arnim, Hans";"Sonstiges";2012;"de"
20825;"von Arnim, Hans";"Sonstiges";2012;"de"
20826;"von Arnim, Hans";"Sonstiges";2012;"de"
20827;"von Arnim, Hans";"Sonstiges";2012;"de"
20828;"von Arnim, Hans";"Sonstiges";2012;"de"
20829;"von Arnim, Hans";"Sonstiges";2012;"de"
20830;"von Arnim, Hans";"Sonstiges";2012;"de"
20831;"von Arnim, Hans";"Sonstiges";2012;"de"
20832;"von Arnim, Hans";"Sonstiges";2012;"de"
20833;"von Arnim, Hans";"Sonstiges";2012;"de"
20834;"von Arnim, Hans";"Sonstiges";2012;"fi"
20835;"von Arnim, Hans";"Sonstiges";2011;"de"
20836;"von Arnim, Hans";"Sonstiges";2011;"de"
20837;"von Arnim, Hans";"Sonstiges";2011;"de"
20838;"von Arnim, Hans";"Sonstiges";2011;"de"
20839;"von Arnim, Hans";"Sonstiges";2011;"de"
20840;"von Arnim, Hans";"Sonstiges";2011;"de"
20841;"von Arnim, Hans";"Sonstiges";2011;"de"
20842;"von Arnim, Hans";"Sonstiges";2011;"de"
20843;"von Arnim, Hans";"Sonstiges";2011;"de"
20844;"von Arnim, Hans";"Sonstiges";2011;"de"
20845;"von Arnim, Hans";"Sonstiges";2010;"de"
20846;"von Arnim, Hans";"Sonstiges";2010;"de"
20847;"von Arnim, Hans";"Sonstiges";2010;"de"
20848;"von Arnim, Hans";"Sonstiges";2010;"de"
20849;"von Arnim, Hans";"Sonstiges";2010;"de"
20850;"von Arnim, Hans";"Sonstiges";2010;"nl"
20851;"von Arnim, Hans";"Sonstiges";2010;"de"
20852;"von Arnim, Hans";"Sonstiges";2010;"de"
20853;"von Arnim, Hans";"Sonstiges";2010;"de"
20854;"von Arnim, Hans";"Sonstiges";2010;"de"
20855;"von Arnim, Hans";"Sonstiges";2009;"de"
20856;"von Arnim, Hans";"Sonstiges";2009;"de"
20857;"von Arnim, Hans";"Sonstiges";2009;"de"
20858;"Grasse, Alexander";"Sammelband";2010;"en"
20860;"Grasse, Alexander";"Artikel";2012;"de"
20861;"Grasse, Alexander";"Artikel";2012;"de"
20862;"Grasse, Alexander";"Artikel";2012;"de"
20863;"Grasse, Alexander";"Artikel";2012;"de"
20864;"Grasse, Alexander";"Buchkapitel";2012;"de"
20865;"Grasse, Alexander";"Artikel";2012;"de"
20866;"Grasse, Alexander";"Sonstiges";2012;"it"
20867;"Grasse, Alexander";"Buchkapitel";2012;"de"
20868;"Grasse, Alexander";"Buchkapitel";2012;"de"
20869;"Grasse, Alexander";"Buchkapitel";2011;"en"
20870;"Grasse, Alexander";"Buchkapitel";2011;"en"
20871;"Grasse, Alexander";"Artikel";2011;"en"
20872;"Grasse, Alexander";"Buchkapitel";2010;"en"
20873;"Grasse, Alexander";"Buchkapitel";2010;"en"
20874;"Grasse, Alexander";"Buchkapitel";2010;"en"
20875;"Grasse, Alexander";"Sonstiges";2010;"de"
20876;"Grasse, Alexander";"Artikel";2010;"it"
20877;"Grasse, Alexander";"Buchkapitel";2010;"de"
20878;"Grasse, Alexander";"Buchkapitel";2009;"en"
20879;"Grasse, Alexander";"Artikel";2009;"en"
20880;"Grasse, Alexander";"Buchkapitel";2009;"de"
20881;"Grunden, Timo";"Sammelband";2012;"de"
20882;"Grunden, Timo";"Sammelband";2012;"de"
20883;"Grunden, Timo";"Sammelband";2011;"de"
20884;"Grunden, Timo";"Monographie";2009;"de"
20885;"Grunden, Timo";"Artikel";2011;"de"
20886;"Grunden, Timo";"Sonstiges";2011;"de"
20887;"Grunden, Timo";"Buchkapitel";2011;"de"
20888;"Grunden, Timo";"Sonstiges";2011;"de"
20889;"Grunden, Timo";"Buchkapitel";2009;"de"
20890;"Grunden, Timo";"Buchkapitel";2011;"de"
20891;"Grunden, Timo";"Buchkapitel";2010;"de"
20893;"Holland-Cunz, Barbara";"Monographie";2012;"de"
20894;"Holland-Cunz, Barbara";"Artikel";2013;"de"
20895;"Holland-Cunz, Barbara";"Buchkapitel";2013;"de"
20896;"Holland-Cunz, Barbara";"Buchkapitel";2012;"de"
20897;"Holland-Cunz, Barbara";"Sonstiges";2010;"de"
20898;"Holland-Cunz, Barbara";"Artikel";2010;"de"
20899;"Hornig, Eike-Christian";"Artikel";2013;"en"
20900;"Hornig, Eike-Christian";"Sonstiges";2013;"de"
20901;"Hornig, Eike-Christian";"Buchkapitel";2013;"en"
20902;"Hornig, Eike-Christian";"Buchkapitel";2013;"de"
20903;"Hornig, Eike-Christian";"Artikel";2012;"en"
20904;"Hornig, Eike-Christian";"Buchkapitel";2012;"de"
20905;"Hornig, Eike-Christian";"Artikel";2011;"de"
20906;"Hornig, Eike-Christian";"Monographie";2011;"de"
20907;"Hornig, Eike-Christian";"Artikel";2011;"de"
20908;"Hornig, Eike-Christian";"Artikel";2011;"de"
20909;"Hornig, Eike-Christian";"Buchkapitel";2010;"de"
20910;"Hornig, Eike-Christian";"Artikel";2010;"sv"
20912;"Kotzian, Peter";"Artikel";2011;"en"
20913;"Kotzian, Peter";"Artikel";2011;"en"
20914;"Kotzian, Peter";"Artikel";2011;"en"
20918;"Kreide, Regina";"Sammelband";2012;"de"
20919;"Kreide, Regina";"Sammelband";2010;"de"
20920;"Kreide, Regina";"Sammelband";2009;"de"
20921;"Kreide, Regina";"Monographie";2009;"de"
20922;"Kreide, Regina";"Buchkapitel";2010;"en"
20923;"Kreide, Regina";"Buchkapitel";2010;"de"
20924;"Kreide, Regina";"Buchkapitel";2010;"de"
20925;"Kreide, Regina";"Buchkapitel";2010;"de"
20926;"Kreide, Regina";"Buchkapitel";2010;"de"
20927;"Kreide, Regina";"Artikel";2009;"en"
20928;"Birckenbach, Hanne-Margret";"Buchkapitel";2011;"en"
20929;"Birckenbach, Hanne-Margret";"Sammelband";2009;"de"
20930;"Birckenbach, Hanne-Margret";"Buchkapitel";2009;"de"
20931;"Evers, Adalbert";"Sammelband";2012;"en"
20932;"Evers, Adalbert";"Sammelband";2011;"de"
20933;"Evers, Adalbert";"Sammelband";2010;"en"
20934;"Evers, Adalbert";"Sammelband";2010;"en"
20935;"Evers, Adalbert";"Sammelband";2009;"de"
20936;"Evers, Adalbert";"Buchkapitel";2013;"de"
